disno,dyindex,statea,namea,stateb,nameb,year,strtday,strtmnth,strtyr,endday,endmnth,endyear,outcome,settlmnt,fatlev,highact,hihost,recip,noinit,notarg,sideaa,revstata,revtypea,fatleva,highmcaa,hihosta,orignata,sideab,revstatb,revtypeb,fatlevb,highmcab,hihostb,orignatb,rolea,roleb,dyad_rolea,dyad_roleb,war,durindx,duration,cumdurat,mid5hiact,mid5hiacta,mid5hiactb,severity,severitya,severityb,ongo2014,new,change,changetype_1,changetype_2,milex_a,milex_b,milper_a,milper_b,irst_a,irst_b,pec_a,pec_b,tpop_a,tpop_b,upop_a,upop_b,cinc_a,cinc_b,milex_ratio,milper_ratio,irst_ratio,pec_ratio,tpop_ratio,upop_ratio,cinc_ratio,power_asymmetry
19,19,325,ITA,300,AUH,1849,4,4,1848,23,3,1849,2,1,6.0,22,5,1,1,3,0,1,1,6.0,22,5,1,1,0,0,6.0,22,5,1,3,1,1,3,1,2,83,355,20,20,20,100,100,100,0.0,0,1,0,0,3646.0,15472.0,70.0,408.0,20.0,141.0,61.0,902.0,4928.0,36424.0,238.0,793.0,0.017559942,0.08976455,0.235651499,0.171568627,0.141843972,0.067627494,0.13529541,0.300126103,0.195622236,0.072204608
19,19,300,AUH,332,MOD,1848,1,3,1848,9,8,1848,1,1,6.0,22,5,1,1,3,1,0,0,6.0,22,5,1,0,0,0,2.0,22,5,0,1,4,3,1,1,1,146,146,20,20,20,100,100,100,0.0,0,1,0,0,7074.0,?,409.0,3.0,158.0,0.0,896.0,?,36334.0,576.0,785.0,0.0,0.076032154,0.000726568,?,136.3333333,?,?,63.07986111,?,104.6455903,0.075305586
19,19,332,MOD,300,AUH,1848,1,3,1848,24,7,1848,2,1,6.0,22,5,1,1,3,0,0,0,2.0,22,5,0,1,0,0,6.0,22,5,1,4,1,1,3,1,1,146,146,20,20,20,100,100,100,0.0,0,1,0,0,?,7074.0,3.0,409.0,0.0,158.0,?,896.0,576.0,36334.0,0.0,785.0,0.000726568,0.076032154,-0.001272265,0.007334963,0.0,-0.010044643,0.01585292,0.0,0.009556064,0.075305586
19,19,300,AUH,337,TUS,1848,21,3,1848,9,8,1848,1,1,6.0,22,5,1,1,3,1,0,0,6.0,22,5,1,0,0,0,2.0,22,5,0,1,4,3,1,1,1,126,126,20,20,20,100,100,100,0.0,0,1,0,0,7074.0,219.0,409.0,6.0,158.0,0.0,896.0,?,36334.0,1547.0,785.0,103.0,0.076032154,0.003435659,32.30136986,68.16666667,?,?,23.48674855,7.621359223,22.13029698,0.072596495
19,19,337,TUS,300,AUH,1848,21,3,1848,24,7,1848,2,1,6.0,22,5,1,1,3,0,0,0,2.0,22,5,0,1,0,0,6.0,22,5,1,4,1,1,3,1,1,126,126,20,20,20,100,100,100,0.0,0,1,0,0,219.0,7074.0,6.0,409.0,0.0,158.0,?,896.0,1547.0,36334.0,103.0,785.0,0.003435659,0.076032154,0.030958439,0.014669927,0.0,-0.010044643,0.0425772,0.131210191,0.045186922,0.072596495
20,20,365,RUS,630,IRN,1945,18,11,1945,9,5,1946,0,0,0.0,7,3,0,1,1,1,1,2,0.0,7,3,1,0,0,0,0.0,0,1,1,1,3,1,3,0,1,44,44,7,7,0,49,49,0,0.0,0,0,0,0,8589076.0,30822.0,12500.0,90.0,12252.0,0.0,151257.0,2452.0,177300.0,15215.0,29189.0,1749.0,0.11820719,0.003319965,278.667056,138.8888889,?,61.68719413,11.65297404,16.68896512,35.60495602,0.114887226
20,20,365,RUS,630,IRN,1946,18,11,1945,9,5,1946,3,1,0.0,7,3,0,1,1,1,1,2,0.0,7,3,1,0,0,0,0.0,0,1,1,1,3,1,3,0,2,130,174,7,7,0,49,49,0,0.0,0,0,0,0,8764724.0,33723.0,2500.0,101.0,13346.0,0.0,179782.0,1485.0,174000.0,15408.0,28110.0,1845.0,0.12254112,0.004524453,259.9034487,24.75247525,?,121.0653199,11.29283489,15.23577236,27.08418694,0.118016667
20,20,630,IRN,365,RUS,1945,18,11,1945,9,5,1946,0,0,0.0,7,3,0,1,1,0,0,0,0.0,0,1,1,1,1,2,0.0,7,3,1,3,1,3,1,0,1,44,44,7,0,7,49,0,49,0.0,0,0,0,0,30822.0,8589076.0,90.0,12500.0,0.0,12252.0,2452.0,151257.0,15215.0,177300.0,1749.0,29189.0,0.003319965,0.11820719,0.003588512,0.0072,0.0,0.01621082,0.085815003,0.059919833,0.028085978,0.114887226
20,20,630,IRN,365,RUS,1946,18,11,1945,9,5,1946,4,1,0.0,7,3,0,1,1,0,0,0,0.0,0,1,1,1,1,2,0.0,7,3,1,3,1,3,1,0,2,130,174,7,0,7,49,0,49,0.0,0,0,0,0,33723.0,8764724.0,101.0,2500.0,0.0,13346.0,1485.0,179782.0,15408.0,174000.0,1845.0,28110.0,0.004524453,0.12254112,0.003847583,0.0404,0.0,0.008260004,0.088551724,0.065635005,0.036921913,0.118016667
21,21,300,AUH,345,YUG,1912,21,11,1912,3,12,1912,5,3,0.0,12,3,0,1,2,1,1,2,0.0,12,3,1,0,1,1,0.0,0,1,1,1,3,1,3,0,1,13,13,10,10,0,82,82,0,0.0,0,0,0,0,27376.0,1184.0,322.0,31.0,2708.0,0.0,33358.0,150.0,51729.0,3052.0,4555.0,128.0,0.043674219,0.00189498,23.12162162,10.38709677,?,222.3866667,16.94921363,35.5859375,23.04732208,0.041779239
21,21,345,YUG,300,AUH,1912,21,11,1912,3,12,1912,5,3,0.0,12,3,0,1,2,0,1,1,0.0,0,1,1,1,1,2,0.0,12,3,1,3,1,3,1,0,1,13,13,10,0,10,82,0,82,0.0,0,0,0,0,1184.0,27376.0,31.0,322.0,0.0,2708.0,150.0,33358.0,3052.0,51729.0,128.0,4555.0,0.00189498,0.043674219,0.043249562,0.096273292,0.0,0.004496672,0.058999787,0.028100988,0.043388989,0.041779239
21,21,300,AUH,365,RUS,1912,21,11,1912,3,12,1912,5,3,0.0,12,3,0,1,2,1,1,2,0.0,12,3,1,0,1,2,0.0,0,1,1,1,3,1,3,0,1,13,13,10,10,0,82,82,0,0.0,0,0,0,0,27376.0,73512.0,322.0,1434.0,2708.0,4503.0,33358.0,50459.0,51729.0,167900.0,4555.0,11801.0,0.043674219,0.12401763,0.372401785,0.224546722,0.60137686,0.661091183,0.308094104,0.385984239,0.352161374,0.080343411
21,21,365,RUS,300,AUH,1912,21,11,1912,3,12,1912,5,3,0.0,12,3,0,1,2,0,1,2,0.0,0,1,1,1,1,2,0.0,12,3,1,3,1,3,1,0,1,13,13,10,0,10,82,0,82,0.0,0,0,0,0,73512.0,27376.0,1434.0,322.0,4503.0,2708.0,50459.0,33358.0,167900.0,51729.0,11801.0,4555.0,0.12401763,0.043674219,2.685271771,4.453416149,1.662850812,1.512650639,3.245761565,2.590779363,2.839607275,0.080343411
22,22,365,RUS,367,LAT,1940,9,6,1940,17,6,1940,1,2,0.0,19,4,1,1,1,1,1,1,?,19,4,1,0,0,0,?,19,4,1,1,3,1,3,0,1,9,9,16,16,16,65,65,65,0.0,0,0,0,0,6145214.0,7984.0,4200.0,34.0,18317.0,2.0,201846.0,1153.0,194077.0,2000.0,33978.0,392.0,0.13734491,0.000891302,769.6911323,123.5294118,9158.5,175.0615785,97.0385,86.67857143,154.0946226,0.136453608
22,22,367,LAT,365,RUS,1940,9,6,1940,17,6,1940,2,2,0.0,19,4,1,1,1,0,0,0,?,19,4,1,1,1,1,?,19,4,1,3,1,3,1,0,1,9,9,16,16,16,65,65,65,0.0,0,0,0,0,7984.0,6145214.0,34.0,4200.0,2.0,18317.0,1153.0,201846.0,2000.0,194077.0,392.0,33978.0,0.000891302,0.13734491,0.001299222,0.008095238,0.000109188,0.005712276,0.010305188,0.011536877,0.006489519,0.136453608
23,23,365,RUS,366,EST,1939,1,3,1939,18,10,1939,4,1,0.0,15,4,0,1,1,1,1,2,0.0,15,4,1,0,0,0,0.0,0,1,1,1,3,1,3,0,1,232,232,13,13,0,96,96,0,0.0,0,0,0,0,5984123.0,5123.0,1789.0,15.0,17564.0,0.0,181115.0,768.0,170315.0,1141.0,35124.0,175.0,0.1381359,0.000564718,1168.089596,119.2666667,?,235.8268229,149.2681858,200.7085714,244.610364,0.137571182
23,23,366,EST,365,RUS,1939,1,3,1939,18,10,1939,3,1,0.0,15,4,0,1,1,0,0,0,0.0,0,1,1,1,1,2,0.0,15,4,1,3,1,3,1,0,1,232,232,13,0,13,96,0,96,0.0,0,0,0,0,5123.0,5984123.0,15.0,1789.0,0.0,17564.0,768.0,181115.0,1141.0,170315.0,175.0,35124.0,0.000564718,0.1381359,0.000856099,0.008384572,0.0,0.0042404,0.006699351,0.004982348,0.004088134,0.137571182
25,25,200,UKG,210,NTH,1831,15,8,1831,30,9,1831,5,3,0.0,8,3,0,2,3,0,0,0,0.0,8,3,0,1,1,1,0.0,0,1,1,4,1,1,3,0,1,47,47,7,7,0,49,49,0,0.0,0,0,0,0,8903.0,3431.0,150.0,80.0,600.0,0.0,30981.0,543.0,24135.0,2707.0,2849.0,203.0,0.29890975,0.022987362,2.5948703,1.875,?,57.05524862,8.915773919,14.03448276,13.00322107,0.275922388
25,25,210,NTH,200,UKG,1831,15,8,1831,30,9,1831,5,3,0.0,8,3,0,2,3,1,1,1,0.0,0,1,1,0,0,0,0.0,8,3,0,1,4,3,1,0,1,47,47,7,0,7,49,0,49,0.0,0,0,0,0,3431.0,8903.0,80.0,150.0,0.0,600.0,543.0,30981.0,2707.0,24135.0,203.0,2849.0,0.022987362,0.29890975,0.385375716,0.533333333,0.0,0.017526871,0.112160762,0.071253071,0.076904022,0.275922388
25,25,210,NTH,211,BEL,1831,2,8,1831,2,2,1832,0,0,0.0,18,4,1,2,3,1,1,1,0.0,18,4,1,0,0,0,0.0,18,4,1,1,3,1,3,0,1,152,152,17,17,17,75,75,75,0.0,0,0,0,0,3431.0,2906.0,80.0,54.0,0.0,90.0,543.0,1833.0,2707.0,4090.0,203.0,194.0,0.022987362,0.035279308,1.180660702,1.481481481,0.0,0.296235679,0.661858191,1.046391753,0.651581998,0.012291946
25,25,210,NTH,211,BEL,1832,2,8,1831,2,2,1832,5,3,0.0,18,4,1,2,3,1,1,1,?,18,4,1,0,0,0,?,18,4,1,1,3,1,3,0,2,34,186,17,17,17,75,75,75,0.0,0,0,0,0,3763.0,2847.0,38.0,46.0,0.0,93.0,590.0,1993.0,2738.0,4103.0,204.0,195.0,0.02156111,0.035414238,1.321742185,0.826086957,0.0,0.296036126,0.667316598,1.046153846,0.608826032,0.013853128
25,25,211,BEL,210,NTH,1831,2,8,1831,2,2,1832,0,0,0.0,18,4,1,2,3,0,0,0,0.0,18,4,1,1,1,1,0.0,18,4,1,3,1,3,1,0,1,152,152,17,17,17,75,75,75,0.0,0,0,0,0,2906.0,3431.0,54.0,80.0,90.0,0.0,1833.0,543.0,4090.0,2707.0,194.0,203.0,0.035279308,0.022987362,0.846983387,0.675,?,3.375690608,1.510897673,0.955665025,1.534726255,0.012291946
25,25,211,BEL,210,NTH,1832,2,8,1831,2,2,1832,5,3,0.0,18,4,1,2,3,0,0,0,?,18,4,1,1,1,1,?,18,4,1,3,1,3,1,0,2,34,186,17,17,17,75,75,75,0.0,0,0,0,0,2847.0,3763.0,46.0,38.0,93.0,0.0,1993.0,590.0,4103.0,2738.0,195.0,204.0,0.035414238,0.02156111,0.756577199,1.210526316,?,3.377966102,1.49853908,0.955882353,1.642505326,0.013853128
25,25,210,NTH,220,FRN,1831,15,8,1831,30,9,1831,5,3,0.0,19,4,1,2,3,1,1,1,?,19,4,1,0,0,0,?,18,4,0,1,4,3,1,0,1,47,47,16,16,17,65,65,75,0.0,0,0,0,0,3431.0,18174.0,80.0,373.0,0.0,225.0,543.0,2341.0,2707.0,32570.0,203.0,1052.0,0.022987362,0.14994995,0.188786178,0.214477212,0.0,0.231952157,0.083113294,0.192965779,0.153300231,0.126962588
25,25,220,FRN,210,NTH,1831,15,8,1831,30,9,1831,5,3,0.0,19,4,1,2,3,0,0,0,?,18,4,0,1,1,1,?,19,4,1,4,1,1,3,0,1,47,47,16,17,16,65,75,65,0.0,0,0,0,0,18174.0,3431.0,373.0,80.0,225.0,0.0,2341.0,543.0,32570.0,2707.0,1052.0,203.0,0.14994995,0.022987362,5.29699796,4.6625,?,4.311233886,12.03176949,5.18226601,6.523147371,0.126962588
25,25,220,FRN,255,GMY,1831,15,8,1831,30,9,1831,5,3,0.0,2,2,0,2,3,0,0,0,0.0,0,1,0,1,1,1,0.0,2,2,0,4,2,3,1,0,1,47,47,1,0,1,30,0,30,0.0,0,0,0,0,18174.0,3135.0,373.0,131.0,225.0,93.0,2341.0,1700.0,32570.0,13039.0,1052.0,249.0,0.14994995,0.047164716,5.797129187,2.847328244,2.419354839,1.377058824,2.497890943,4.224899598,3.179282369,0.102785234
25,25,255,GMY,220,FRN,1831,15,8,1831,30,9,1831,5,3,0.0,2,2,0,2,3,1,1,1,0.0,2,2,0,0,0,0,0.0,0,1,0,2,4,1,3,0,1,47,47,1,1,0,30,30,0,0.0,0,0,0,0,3135.0,18174.0,131.0,373.0,93.0,225.0,1700.0,2341.0,13039.0,32570.0,249.0,1052.0,0.047164716,0.14994995,0.172499175,0.351206434,0.413333333,0.726185391,0.400337734,0.236692015,0.31453639,0.102785234
26,26,2,USA,365,RUS,1948,21,3,1948,25,7,1949,0,0,0.0,19,4,0,1,3,0,0,0,0.0,15,4,1,1,1,1,0.0,19,4,1,3,1,3,1,0,1,286,286,16,13,16,65,96,65,0.0,0,0,0,0,10960998.0,13157894.0,1446.0,2900.0,80413.0,18639.0,1396394.0,232947.0,147208.0,178000.0,42019.0,30636.0,0.2946597,0.16399956,0.833035895,0.49862069,4.314233596,5.994470845,0.827011236,1.371556339,1.796710308,0.13066014
26,26,2,USA,365,RUS,1949,21,3,1948,25,7,1949,5,3,0.0,19,4,0,1,3,0,0,0,0.0,15,4,1,1,1,1,0.0,19,4,1,3,1,3,1,0,2,207,493,16,13,16,65,96,65,0.0,0,0,0,0,13503000.0,13964622.0,1615.0,3600.0,70740.0,23291.0,1199344.0,264543.0,149767.0,175000.0,43216.0,31982.0,0.27316636,0.16791792,0.966943466,0.448611111,3.037224679,4.533644814,0.855811429,1.351260084,1.626785039,0.10524844
26,26,365,RUS,2,USA,1948,21,3,1948,25,7,1949,0,0,0.0,19,4,0,1,3,1,1,1,0.0,19,4,1,0,0,0,0.0,15,4,1,1,3,1,3,0,1,286,286,16,16,13,65,65,96,0.0,0,0,0,0,13157894.0,10960998.0,2900.0,1446.0,18639.0,80413.0,232947.0,1396394.0,178000.0,147208.0,30636.0,42019.0,0.16399956,0.2946597,1.200428465,2.005532503,0.23179088,0.166820396,1.209173414,0.729098741,0.556572752,0.13066014
26,26,365,RUS,2,USA,1949,21,3,1948,25,7,1949,5,3,0.0,19,4,0,1,3,1,1,1,0.0,19,4,1,0,0,0,0.0,15,4,1,1,3,1,3,0,2,207,493,16,16,13,65,65,96,0.0,0,0,0,0,13964622.0,13503000.0,3600.0,1615.0,23291.0,70740.0,264543.0,1199344.0,175000.0,149767.0,31982.0,43216.0,0.16791792,0.27316636,1.034186625,2.229102167,0.32924795,0.22057308,1.168481708,0.740049981,0.614709366,0.10524844
26,26,200,UKG,365,RUS,1948,21,3,1948,25,7,1949,0,0,0.0,19,4,0,1,3,0,0,0,0.0,15,4,1,1,1,1,0.0,19,4,1,3,1,3,1,0,1,286,286,16,13,16,65,96,65,0.0,0,0,0,0,3438984.0,13157894.0,847.0,2900.0,15116.0,18639.0,233072.0,232947.0,50026.0,178000.0,18852.0,30636.0,0.075426005,0.16399956,0.261362799,0.292068966,0.810987714,1.000536603,0.281044944,0.615354485,0.459915899,0.088573555
26,26,200,UKG,365,RUS,1949,21,3,1948,25,7,1949,5,3,0.0,19,4,0,1,3,0,0,0,0.0,15,4,1,1,1,1,0.0,19,4,1,3,1,3,1,0,2,207,493,16,13,16,65,96,65,0.0,0,0,0,0,3137333.0,13964622.0,770.0,3600.0,15803.0,23291.0,237129.0,264543.0,50324.0,175000.0,18907.0,31982.0,0.070787571,0.16791792,0.224662938,0.213888889,0.678502426,0.896372234,0.287565714,0.591176287,0.421560552,0.097130349
26,26,365,RUS,200,UKG,1948,21,3,1948,25,7,1949,0,0,0.0,19,4,0,1,3,1,1,1,0.0,19,4,1,0,0,0,0.0,15,4,1,1,3,1,3,0,1,286,286,16,16,13,65,65,96,0.0,0,0,0,0,13157894.0,3438984.0,2900.0,847.0,18639.0,15116.0,232947.0,233072.0,178000.0,50026.0,30636.0,18852.0,0.16399956,0.075426005,3.82609922,3.423848878,1.233064303,0.999463685,3.558149762,1.625079567,2.174310571,0.088573555
26,26,365,RUS,200,UKG,1949,21,3,1948,25,7,1949,5,3,0.0,19,4,0,1,3,1,1,1,0.0,19,4,1,0,0,0,0.0,15,4,1,1,3,1,3,0,2,207,493,16,16,13,65,65,96,0.0,0,0,0,0,13964622.0,3137333.0,3600.0,770.0,23291.0,15803.0,264543.0,237129.0,175000.0,50324.0,31982.0,18907.0,0.16791792,0.070787571,4.451112458,4.675324675,1.473834082,1.11560796,3.47746602,1.691542815,2.372138465,0.097130349
26,26,220,FRN,365,RUS,1948,21,3,1948,25,7,1949,0,0,0.0,19,4,0,1,3,0,0,0,0.0,15,4,1,1,1,1,0.0,19,4,1,3,1,3,1,0,1,286,286,16,13,16,65,96,65,0.0,0,0,0,0,910344.0,13157894.0,577.0,2900.0,7236.0,18639.0,80735.0,232947.0,41044.0,178000.0,6740.0,30636.0,0.032588579,0.16399956,0.069186148,0.198965517,0.388218252,0.346580982,0.23058427,0.220002611,0.198711381,0.131410981
26,26,220,FRN,365,RUS,1949,21,3,1948,25,7,1949,5,3,0.0,19,4,0,1,3,0,0,0,0.0,15,4,1,1,1,1,0.0,19,4,1,3,1,3,1,0,2,207,493,16,13,16,65,96,65,0.0,0,0,0,0,1246614.0,13964622.0,588.0,3600.0,9152.0,23291.0,92822.0,264543.0,41400.0,175000.0,6816.0,31982.0,0.035492346,0.16791792,0.089269441,0.163333333,0.39294148,0.350876795,0.236571429,0.21311988,0.211367232,0.132425574
26,26,365,RUS,220,FRN,1948,21,3,1948,25,7,1949,0,0,0.0,19,4,0,1,3,1,1,1,0.0,19,4,1,0,0,0,0.0,15,4,1,1,3,1,3,0,1,286,286,16,16,13,65,65,96,0.0,0,0,0,0,13157894.0,910344.0,2900.0,577.0,18639.0,7236.0,232947.0,80735.0,178000.0,41044.0,30636.0,6740.0,0.16399956,0.032588579,14.45376034,5.025996534,2.575870647,2.885328544,4.336809278,4.545400593,5.032424396,0.131410981
26,26,365,RUS,220,FRN,1949,21,3,1948,25,7,1949,5,3,0.0,19,4,0,1,3,1,1,1,0.0,19,4,1,0,0,0,0.0,15,4,1,1,3,1,3,0,2,207,493,16,16,13,65,65,96,0.0,0,0,0,0,13964622.0,1246614.0,3600.0,588.0,23291.0,9152.0,264543.0,92822.0,175000.0,41400.0,31982.0,6816.0,0.16791792,0.035492346,11.20204169,6.12244898,2.544908217,2.850003232,4.22705314,4.692194836,4.731102306,0.132425574
27,27,2,USA,265,GDR,1961,13,8,1961,28,10,1961,5,3,0.0,15,4,0,4,4,1,0,0,0.0,12,3,1,0,1,2,0.0,15,4,0,1,4,1,3,0,1,77,77,13,10,13,96,82,96,0.0,0,0,0,0,47808000.0,289001.0,2307.0,139.0,88917.0,3867.0,1447002.0,85932.0,183691.0,17125.0,50941.0,3491.0,0.21065485,0.00904201,165.4250331,16.5971223,22.99379364,16.83891915,10.72648175,14.59209396,23.29734838,0.20161284
27,27,265,GDR,2,USA,1961,13,8,1961,28,10,1961,5,3,0.0,15,4,0,4,4,0,1,2,0.0,15,4,0,1,0,0,0.0,12,3,1,4,1,3,1,0,1,77,77,13,13,10,96,96,82,0.0,0,0,0,0,289001.0,47808000.0,139.0,2307.0,3867.0,88917.0,85932.0,1447002.0,17125.0,183691.0,3491.0,50941.0,0.00904201,0.21065485,0.006045034,0.060251409,0.043489996,0.059386234,0.093227213,0.06853026,0.04292334,0.20161284
27,27,2,USA,290,POL,1961,18,10,1961,28,10,1961,5,3,0.0,12,3,0,4,4,1,0,0,0.0,12,3,1,0,0,0,0.0,7,3,0,1,4,1,3,0,1,11,11,10,10,7,82,82,49,0.0,0,0,0,0,47808000.0,1071000.0,2307.0,305.0,88917.0,7234.0,1447002.0,77271.0,183691.0,29965.0,50941.0,6297.0,0.21065485,0.014440515,44.63865546,7.563934426,12.29153995,18.72632682,6.130185216,8.089725266,14.58776574,0.196214335
27,27,290,POL,2,USA,1961,18,10,1961,28,10,1961,5,3,0.0,12,3,0,4,4,0,0,0,0.0,7,3,0,1,0,0,0.0,12,3,1,4,1,3,1,0,1,11,11,10,7,10,82,49,82,0.0,0,0,0,0,1071000.0,47808000.0,305.0,2307.0,7234.0,88917.0,77271.0,1447002.0,29965.0,183691.0,6297.0,50941.0,0.014440515,0.21065485,0.022402108,0.132206329,0.081356771,0.053400755,0.163127208,0.123613592,0.068550594,0.196214335
27,27,2,USA,315,CZE,1961,18,10,1961,28,10,1961,5,3,0.0,12,3,0,4,4,1,0,0,0.0,12,3,1,0,0,0,0.0,7,3,0,1,4,1,3,0,1,11,11,10,10,7,82,82,49,0.0,0,0,0,0,47808000.0,1111500.0,2307.0,310.0,88917.0,7043.0,1447002.0,59156.0,183691.0,13780.0,50941.0,1958.0,0.21065485,0.011334441,43.01214575,7.441935484,12.62487576,24.46078166,13.33026125,26.01685393,18.5853762,0.199320409
27,27,315,CZE,2,USA,1961,18,10,1961,28,10,1961,5,3,0.0,12,3,0,4,4,0,0,0,0.0,7,3,0,1,0,0,0.0,12,3,1,4,1,3,1,0,1,11,11,10,7,10,82,49,82,0.0,0,0,0,0,1111500.0,47808000.0,310.0,2307.0,7043.0,88917.0,59156.0,1447002.0,13780.0,183691.0,1958.0,50941.0,0.011334441,0.21065485,0.023249247,0.134373645,0.0792087,0.040881768,0.075017284,0.038436623,0.053805744,0.199320409
27,27,2,USA,365,RUS,1961,25,7,1961,28,10,1961,5,3,0.0,15,4,0,4,4,1,0,0,0.0,12,3,1,0,1,2,0.0,15,4,1,1,3,1,3,0,1,96,96,13,10,13,96,82,96,0.0,0,0,0,0,47808000.0,43662960.0,2307.0,3000.0,88917.0,70756.0,1447002.0,660194.0,183691.0,218145.0,50941.0,53420.0,0.21065485,0.17375904,1.094932639,0.769,1.256670812,2.191783021,0.842059181,0.953594159,1.212338938,0.03689581
27,27,365,RUS,2,USA,1961,25,7,1961,28,10,1961,5,3,0.0,15,4,0,4,4,0,1,2,0.0,15,4,1,1,0,0,0.0,12,3,1,3,1,3,1,0,1,96,96,13,13,10,96,96,82,0.0,0,0,0,0,43662960.0,47808000.0,3000.0,2307.0,70756.0,88917.0,660194.0,1447002.0,218145.0,183691.0,53420.0,50941.0,0.17375904,0.21065485,0.913298193,1.300390117,0.795753343,0.456249542,1.187564987,1.048664141,0.824851837,0.03689581
27,27,200,UKG,265,GDR,1961,13,8,1961,28,10,1961,5,3,0.0,15,4,0,4,4,1,0,0,0.0,7,3,0,0,1,2,0.0,15,4,0,2,4,1,3,0,1,77,77,13,7,13,96,49,96,0.0,0,0,0,0,4791138.0,289001.0,475.0,139.0,22441.0,3867.0,241081.0,85932.0,52807.0,17125.0,18648.0,3491.0,0.040090885,0.00904201,16.57827482,3.417266187,5.80320662,2.805485733,3.083620438,5.341735892,4.433846714,0.031048875
27,27,265,GDR,200,UKG,1961,13,8,1961,28,10,1961,5,3,0.0,15,4,0,4,4,0,1,2,0.0,15,4,0,1,0,0,0.0,7,3,0,4,2,3,1,0,1,77,77,13,13,7,96,96,49,0.0,0,0,0,0,289001.0,4791138.0,139.0,475.0,3867.0,22441.0,85932.0,241081.0,17125.0,52807.0,3491.0,18648.0,0.00904201,0.040090885,0.060319907,0.292631579,0.172318524,0.356444514,0.324294128,0.187205062,0.225537792,0.031048875
27,27,200,UKG,290,POL,1961,18,10,1961,28,10,1961,5,3,0.0,7,3,0,4,4,1,0,0,0.0,7,3,0,0,0,0,0.0,7,3,0,2,4,1,3,0,1,11,11,7,7,7,49,49,49,0.0,0,0,0,0,4791138.0,1071000.0,475.0,305.0,22441.0,7234.0,241081.0,77271.0,52807.0,29965.0,18648.0,6297.0,0.040090885,0.014440515,4.473518207,1.557377049,3.102156483,3.119941505,1.762289338,2.961410195,2.776278062,0.02565037
27,27,290,POL,200,UKG,1961,18,10,1961,28,10,1961,5,3,0.0,7,3,0,4,4,0,0,0,0.0,7,3,0,1,0,0,0.0,7,3,0,4,2,3,1,0,1,11,11,7,7,7,49,49,49,0.0,0,0,0,0,1071000.0,4791138.0,305.0,475.0,7234.0,22441.0,77271.0,241081.0,29965.0,52807.0,6297.0,18648.0,0.014440515,0.040090885,0.223537706,0.642105263,0.322356401,0.32051883,0.56744371,0.337676963,0.360194468,0.02565037
27,27,200,UKG,315,CZE,1961,18,10,1961,28,10,1961,5,3,0.0,7,3,0,4,4,1,0,0,0.0,7,3,0,0,0,0,0.0,7,3,0,2,4,1,3,0,1,11,11,7,7,7,49,49,49,0.0,0,0,0,0,4791138.0,1111500.0,475.0,310.0,22441.0,7043.0,241081.0,59156.0,52807.0,13780.0,18648.0,1958.0,0.040090885,0.011334441,4.31051552,1.532258065,3.186284254,4.07534316,3.832148041,9.524004086,3.537085331,0.028756444
27,27,315,CZE,200,UKG,1961,18,10,1961,28,10,1961,5,3,0.0,7,3,0,4,4,0,0,0,0.0,7,3,0,1,0,0,0.0,7,3,0,4,2,3,1,0,1,11,11,7,7,7,49,49,49,0.0,0,0,0,0,1111500.0,4791138.0,310.0,475.0,7043.0,22441.0,59156.0,241081.0,13780.0,52807.0,1958.0,18648.0,0.011334441,0.040090885,0.231990813,0.652631579,0.313845194,0.245378109,0.260950253,0.104997855,0.282718653,0.028756444
27,27,200,UKG,365,RUS,1961,13,8,1961,28,10,1961,5,3,0.0,15,4,0,4,4,1,0,0,0.0,7,3,0,0,1,2,0.0,15,4,1,2,3,1,3,0,1,77,77,13,7,13,96,49,96,0.0,0,0,0,0,4791138.0,43662960.0,475.0,3000.0,22441.0,70756.0,241081.0,660194.0,52807.0,218145.0,18648.0,53420.0,0.040090885,0.17375904,0.109730032,0.158333333,0.317160382,0.365166905,0.242072933,0.349082741,0.230726902,0.133668155
27,27,365,RUS,200,UKG,1961,13,8,1961,28,10,1961,5,3,0.0,15,4,0,4,4,0,1,2,0.0,15,4,1,1,0,0,0.0,7,3,0,3,2,3,1,0,1,77,77,13,13,7,96,96,49,0.0,0,0,0,0,43662960.0,4791138.0,3000.0,475.0,70756.0,22441.0,660194.0,241081.0,218145.0,52807.0,53420.0,18648.0,0.17375904,0.040090885,9.113275385,6.315789474,3.152978923,2.738473791,4.130986422,2.864650365,4.334128319,0.133668155
27,27,220,FRN,265,GDR,1961,13,8,1961,28,10,1961,5,3,0.0,15,4,0,4,4,1,0,0,0.0,7,3,0,0,1,2,0.0,15,4,0,2,4,1,3,0,1,77,77,13,7,13,96,49,96,0.0,0,0,0,0,4128544.0,289001.0,720.0,139.0,17570.0,3867.0,123162.0,85932.0,46163.0,17125.0,8233.0,3491.0,0.030387744,0.00904201,14.28556995,5.179856115,4.54357383,1.433249546,2.695649635,2.358350043,3.360728976,0.021345734
27,27,265,GDR,220,FRN,1961,13,8,1961,28,10,1961,5,3,0.0,15,4,0,4,4,0,1,2,0.0,15,4,0,1,0,0,0.0,7,3,0,4,2,3,1,0,1,77,77,13,13,7,96,96,49,0.0,0,0,0,0,289001.0,4128544.0,139.0,720.0,3867.0,17570.0,85932.0,123162.0,17125.0,46163.0,3491.0,8233.0,0.00904201,0.030387744,0.070000707,0.193055556,0.220091064,0.697715204,0.370968091,0.424025264,0.297554491,0.021345734
